Date,OMR3M,BHD3M,KWD3M,QAR3M,SAR3M,AED3M,EUR3M,EIBO3M,Gold,Oil,MSCI EM,SPX,USDL3M,GAS
2010/1/29,0.3835,0.3786,0.29206,3.6449,3.749,3.67405,1.38962,1.98625,1078.5,72.89,933.59,1073.87,0.0024906,5.131000042
2010/2/1,0.3815,0.37946,0.29231,3.644,3.74925,3.675,1.38924,1.98625,1086.5,74.43,934.223,1089.19,0.0024906,5.434000015
2010/2/2,0.3841,0.37861,0.29147,3.64445,3.74935,3.6747,1.39484,1.99875,1111,77.23,940.431,1103.32,0.0025031,5.453999996
2010/2/3,0.38373,0.37886,0.29222,3.64385,3.74915,3.6747,1.39105,1.99875,1115.25,76.98,952.257,1097.28,0.0024906,5.419000149
2010/2/4,0.38185,0.3788,0.29289,3.64575,3.74715,3.6738,1.37771,2.0175,1083.25,73.14,926.414,1063.11,0.0024875,5.415999889
2010/2/5,0.3815,0.37885,0.29321,3.6415,3.7487,3.67505,1.36681,2.0175,1058,71.19,897.7,1066.19,0.0024969,5.514999866
2010/2/8,0.3831,0.37886,0.2924,3.64125,3.7492,3.6747,1.36986,2.0175,1064,71.89,894.072,1056.74,0.0025,5.401000023
2010/2/9,0.38313,0.37851,0.29153,3.64365,3.74905,3.6747,1.3733,2.05,1071.25,73.75,908.666,1070.52,0.0025,5.289999962
2010/2/10,0.38352,0.37852,0.2919,3.64445,3.7487,3.6746,1.36958,2.0625,1069.5,74.52,912.493,1068.13,0.0025,5.291999817
2010/2/11,0.3815,0.3785,0.29193,3.64445,3.7485,3.6744,1.36037,2.115,1076.25,75.28,922.908,1078.47,0.0025,5.395999908
2010/2/12,0.3815,0.3788,0.29105,3.6433,3.7481,3.6748,1.36075,2.115,1082,74.13,921.749,1075.51,0.0025,5.467999935
2010/2/15,0.38343,0.37887,0.29248,3.6444,3.7487,3.67545,1.35931,2.115,1082,74.13,924.726,1075.51,0.0025,5.388999939
2010/2/16,0.3815,0.3785,0.29125,3.64465,3.7487,3.66955,1.36997,2.17125,1115.25,77.01,932.55,1094.87,0.0025,5.309999943
2010/2/17,0.3834,0.37849,0.29187,3.64195,3.7482,3.67475,1.36521,2.1775,1119,77.33,945.085,1099.51,0.0025063,5.386000156
2010/2/18,0.38335,0.37848,0.29266,3.64365,3.7485,3.67475,1.36233,2.2025,1118,79.06,943.112,1106.75,0.0025125,5.171999931
2010/2/19,0.38352,0.37849,0.2919,3.64365,3.7482,3.67475,1.35104,2.2025,1112.75,79.81,933.354,1109.17,0.0025194,5.044000149
2010/2/22,0.38315,0.3785,0.29281,3.6404,3.7485,3.6748,1.3589,2.2025,1115.25,80.16,943.299,1108.01,0.0025219,4.894999981
2010/2/23,0.38315,0.37749,0.29276,3.64425,3.74855,3.6749,1.35685,2.2025,1107,78.86,940.209,1094.6,0.0025194,4.777999878
2010/2/24,0.38305,0.37849,0.29195,3.64475,3.7487,3.67495,1.3605,2.20875,1103,80,933.227,1105.24,0.0025194,4.815999985
2010/2/25,0.38285,0.37849,0.29173,3.6437,3.74825,3.6748,1.3521,2.20875,1094.5,77.6,922.928,1102.94,0.0025194,4.767000198
2010/2/26,0.3832,0.3784,0.29156,3.6434,3.7483,3.6748,1.36452,2.20875,1108.25,79.66,935.929,1104.49,0.0025169,4.813000202
2010/3/1,0.382,0.37849,0.29205,3.64365,3.74825,3.67555,1.34766,2.20875,1114,78.7,947.895,1115.71,0.0025169,4.678999901
2010/3/2,0.3835,0.3785,0.29185,3.63915,3.74825,3.67555,1.3558,2.20875,1126.5,79.68,959.662,1118.31,0.0025194,4.708000183
2010/3/3,0.38435,0.37849,0.29128,3.6424,3.74825,3.67555,1.36879,2.20875,1136.5,80.87,966.434,1118.79,0.0025194,4.756999969
2010/3/4,0.38375,0.37849,0.29194,3.64015,3.7479,3.6753,1.36052,2.20875,1134.5,80.21,961.341,1122.97,0.0025219,4.574999809
2010/3/5,0.38301,0.37849,0.29175,3.6413,3.7478,3.6754,1.36063,2.20875,1135,81.5,974.923,1138.7,0.0025363,4.592999935
2010/3/8,0.3815,0.37851,0.2916,3.6434,3.74795,3.67565,1.36518,2.20875,1125.75,81.87,986.08,1138.5,0.0025425,4.52699995
2010/3/9,0.3815,0.37849,0.29185,3.6434,3.74795,3.67515,1.35807,2.20875,1115.75,81.49,986.153,1140.45,0.002555,4.515999794
2010/3/10,0.38365,0.37849,0.29165,3.644,3.74795,3.67455,1.3663,2.215,1120.5,82.09,993.443,1145.61,0.0025563,4.559000015
2010/3/11,0.38335,0.37849,0.29163,3.642,3.7479,3.6749,1.3673,2.215,1104,82.11,989.832,1150.24,0.0025703,4.440000057
2010/3/12,0.3835,0.37849,0.29125,3.64215,3.74795,3.67465,1.37557,2.215,1106.25,81.24,992.681,1149.99,0.0025719,4.400000095
2010/3/15,0.3836,0.3785,0.29145,3.6424,3.7479,3.67515,1.36519,2.215,1104.25,79.8,983.036,1150.51,0.0025763,4.390999794
2010/3/16,0.3836,0.37888,0.29205,3.64525,3.74795,3.67445,1.37586,2.25875,1124.75,81.7,991.483,1159.46,0.0026088,4.347000122
2010/3/17,0.3836,0.37853,0.29108,3.64345,3.7479,3.6744,1.37394,2.28375,1121.75,82.93,1005.766,1166.21,0.0026638,4.302999973
2010/3/18,0.3836,0.37849,0.29175,3.6434,3.7479,3.6744,1.36023,2.28875,1122.75,82.2,1001.507,1165.83,0.00271,4.085000038
2010/3/19,0.3836,0.37853,0.29181,3.6434,3.74785,3.67445,1.35284,2.28875,1105.5,80.68,997.94,1159.9,0.002775,4.169000149
2010/3/22,0.3836,0.37853,0.29168,3.6444,3.7478,3.67455,1.3531,2.28875,1097.25,81.25,989.926,1165.81,0.0028188,4.078999996
2010/3/23,0.3836,0.37852,0.29165,3.6434,3.74765,3.6748,1.35332,2.29375,1101.5,81.56,994.116,1174.17,0.0028353,4.130000114
2010/3/24,0.3836,0.37853,0.29215,3.6444,3.74805,3.6739,1.33484,2.29375,1090.75,80.36,992.002,1167.72,0.0028491,4.105000019
2010/3/25,0.38379,0.37849,0.29202,3.6444,3.7484,3.6739,1.33434,2.29375,1093,80.03,989.952,1165.73,0.0028781,3.980999947
2010/3/26,0.3838,0.37852,0.29157,3.6452,3.7482,3.67385,1.33984,2.29375,1096.5,80,993.078,1166.59,0.0028875,3.871999979
2010/3/29,0.38377,0.37852,0.29155,3.6444,3.74815,3.6738,1.34713,2.29375,1107.5,82.17,1003.666,1173.22,0.0029013,3.842000008
2010/3/30,0.38377,0.37852,0.29155,3.64415,3.7482,3.6739,1.34229,2.28125,1107,82.37,1009.331,1173.27,0.0029088,3.97300005
2010/3/31,0.38376,0.37853,0.29145,3.6444,3.74795,3.6737,1.35315,2.28125,1115.5,83.76,1010.334,1169.43,0.002915,3.868999958
2010/4/1,0.38376,0.37853,0.29296,3.6444,3.7481,3.6736,1.3538,2.28125,1123.5,84.87,1027.274,1178.1,0.002915,4.085999966
2010/4/2,0.38372,0.37853,0.29147,3.64415,3.7482,3.6737,1.3538,2.28125,1123.5,84.87,1028.538,1178.1,0.002915,4.181499958
2010/4/5,0.38375,0.37852,0.29115,3.6449,3.74805,3.6738,1.3507,2.28125,1128,86.82,1036.617,1187.44,0.002915,4.27699995
2010/4/6,0.38375,0.37849,0.29135,3.6447,3.7479,3.67355,1.3384,2.2875,1132.75,86.84,1039.266,1189.44,0.0029488,4.096000195
2010/4/7,0.38375,0.37851,0.293,3.6405,3.74805,3.67365,1.33451,2.2875,1142,85.88,1042.988,1182.45,0.0029525,4.019000053
2010/4/8,0.38375,0.37852,0.29305,3.64275,3.7482,3.67335,1.33575,2.2875,1148,85.39,1036.311,1186.44,0.00294,3.90899992
2010/4/9,0.38375,0.37852,0.2928,3.64585,3.7481,3.67355,1.34467,2.2875,1152.5,84.92,1043.997,1194.37,0.0029781,4.070000172
2010/4/12,0.38375,0.3785,0.29175,3.64585,3.7481,3.67355,1.36089,2.2875,1158.75,84.34,1041.377,1196.48,0.0030041,4.007999897
2010/4/13,0.38375,0.37849,0.29115,3.6453,3.7481,3.67345,1.35636,2.2875,1148.25,84.05,1033.806,1197.3,0.0030281,4.159999847
2010/4/14,0.38375,0.37851,0.2916,3.64375,3.74825,3.67355,1.3628,2.2875,1153.75,85.84,1046.444,1210.65,0.0030375,4.198999882
2010/4/15,0.38375,0.37851,0.29165,3.64425,3.74845,3.6736,1.35677,2.2875,1154.5,85.51,1047.513,1211.67,0.0030438,3.984999895
2010/4/16,0.38375,0.37849,0.29175,3.64425,3.7484,3.67365,1.35092,2.2875,1151.5,83.24,1032.083,1192.13,0.0030531,4.039000034
2010/4/19,0.38375,0.37849,0.29215,3.64485,3.748,3.6737,1.34679,2.2875,1136.25,81.45,1011.29,1197.52,0.0030531,3.944000006
2010/4/20,0.38375,0.37845,0.29235,3.64385,3.748,3.6735,1.34629,2.2875,1144.75,83.45,1022.863,1207.17,0.0030719,3.974999905
2010/4/21,0.38375,0.37849,0.29253,3.64385,3.74815,3.6738,1.33946,2.275,1143,82.88,1026.891,1205.94,0.0031281,3.954999924
2010/4/22,0.38375,0.3785,0.29265,3.64485,3.7483,3.6737,1.33032,2.275,1133.75,83,1020.674,1208.67,0.0031578,4.127999783
2010/4/23,0.38375,0.37851,0.29249,3.6444,3.7484,3.67375,1.33622,2.275,1139.5,84.42,1024.071,1217.28,0.0032063,4.256999969
2010/4/26,0.38375,0.3785,0.29247,3.64485,3.74765,3.6737,1.33259,2.275,1154.5,84.2,1035.216,1212.05,0.0032375,4.262000084
2010/4/27,0.38375,0.3785,0.29256,3.6435,3.748,3.67385,1.33173,2.275,1149.5,82.44,1020.236,1183.71,0.0032781,4.21600008
2010/4/28,0.38375,0.37857,0.29207,3.64505,3.74795,3.6739,1.32073,2.275,1161,83.22,1005.271,1191.36,0.0033781,4.270999908
2010/4/29,0.38375,0.3785,0.29265,3.6455,3.74825,3.67395,1.32468,2.275,1166.75,85.17,1014.081,1206.78,0.0034438,3.980000019
2010/4/30,0.38375,0.37905,0.29246,3.64325,3.74795,3.67395,1.32989,2.275,1179.25,86.15,1020.033,1186.69,0.0034656,3.920000076
2010/5/3,0.38375,0.37985,0.29255,3.6455,3.74795,3.67405,1.31776,2.275,1187,86.19,1008.314,1202.26,0.0034656,4
2010/5/4,0.38375,0.37856,0.29345,3.6445,3.7482,3.674,1.30368,2.28125,1185,82.74,990.642,1173.6,0.0035313,4.013000011
2010/5/5,0.38375,0.37865,0.293,3.6455,3.74815,3.6738,1.28694,2.28125,1165,79.97,970.244,1165.9,0.0036016,3.990999937
2010/5/6,0.38374,0.3785,0.29393,3.6448,3.74765,3.6738,1.27162,2.28125,1185.25,77.11,948.535,1128.15,0.0037359,3.928999901
2010/5/7,0.3837,0.3785,0.29381,3.644,3.74765,3.67365,1.2662,2.28125,1202.25,75.11,927.037,1110.88,0.0042813,4.014999866
2010/5/10,0.38376,0.3785,0.29335,3.6455,3.74765,3.67355,1.28433,2.28125,1196.5,76.8,967.229,1159.73,0.0042125,4.170000076
2010/5/11,0.38375,0.37856,0.2922,3.64525,3.7473,3.67355,1.26969,2.2975,1222.5,76.37,958.827,1155.79,0.0042281,4.131000042
2010/5/12,0.38376,0.3785,0.29415,3.64475,3.7472,3.67365,1.26866,2.2975,1237.5,75.65,968.004,1171.67,0.0043019,4.28399992
2010/5/13,0.38376,0.37849,0.29417,3.64475,3.7476,3.67345,1.25722,2.2975,1237.5,74.4,975.563,1157.44,0.0043588,4.339000225
2010/5/14,0.38374,0.3785,0.29477,3.64485,3.7473,3.6736,1.24331,2.2975,1236.5,71.61,959.815,1135.68,0.0044506,4.311999798
2010/5/17,0.38374,0.37851,0.2953,3.64475,3.7471,3.67355,1.23437,2.2975,1236,70.08,939.74,1136.94,0.0046,4.397999763
2010/5/18,0.38375,0.37851,0.29485,3.64475,3.74765,3.6732,1.23804,2.2975,1216.75,69.41,939.775,1120.8,0.0046469,4.342000008
2010/5/19,0.38375,0.3785,0.29555,3.64475,3.7472,3.67285,1.23445,2.2975,1195,69.87,910.55,1115.05,0.004775,4.157999992
2010/5/20,0.38375,0.37851,0.29535,3.64475,3.74735,3.67285,1.23439,2.2975,1192,68.01,882.42,1071.59,0.0048406,4.105999947
2010/5/21,0.38375,0.3785,0.2943,3.6445,3.74685,3.6729,1.25671,2.2975,1179.75,67.74,886.657,1087.69,0.0049688,4.034999847
2010/5/24,0.38375,0.3785,0.29515,3.64475,3.7457,3.6725,1.23902,2.2975,1187,66.88,891.499,1073.65,0.0050969,4.017000198
2010/5/25,0.38345,0.37864,0.29135,3.64325,3.7451,3.6707,1.22585,2.3075,1198.25,68.75,855.523,1074.03,0.0053625,4.051000118
2010/5/26,0.38345,0.3787,0.29385,3.64345,3.74565,3.6717,1.22357,2.31,1212,71.51,883.181,1067.95,0.0053781,4.15500021
2010/5/27,0.38345,0.37855,0.2948,3.64375,3.7459,3.6732,1.22768,2.31875,1211,74.55,904.182,1103.06,0.0053844,4.294000149
2010/5/28,0.38345,0.37849,0.2928,3.6435,3.7455,3.67325,1.23432,2.31875,1207.5,73.97,917.047,1089.41,0.0053625,4.34100008
2010/5/31,0.38345,0.37985,0.29519,3.6405,3.7462,3.67325,1.22843,2.31875,1207.5,73.97,926.404,1089.41,0.0053625,4.294500113
2010/6/1,0.38347,0.37871,0.29385,3.64475,3.7458,3.67355,1.23008,2.33625,1227.75,72.58,907.132,1070.71,0.0053625,4.248000145
2010/6/2,0.38345,0.38149,0.2943,3.64575,3.74565,3.67285,1.22147,2.3425,1215,72.86,908.554,1098.38,0.005375,4.423999786
2010/6/3,0.38347,0.37869,0.29415,3.64475,3.74525,3.673475,1.22163,2.3425,1215,74.61,924.669,1102.83,0.0053781,4.690000057
2010/6/4,0.38347,0.37849,0.2938,3.64475,3.74475,3.67355,1.20467,2.3425,1203.5,71.51,913.486,1064.88,0.0053656,4.796999931
2010/6/7,0.38247,0.37854,0.2931,3.64545,3.7447,3.6732,1.19419,2.3425,1215,71.44,889.655,1050.47,0.0053719,4.915999889
2010/6/8,0.38245,0.37985,0.2935,3.6455,3.74535,3.6729,1.19589,2.3425,1246,71.99,891.116,1062,0.0053688,4.808000088
2010/6/9,0.38245,0.37849,0.29275,3.6455,3.74535,3.67265,1.20665,2.3425,1215,74.38,895.215,1055.69,0.0053656,4.677000046
2010/6/10,0.38245,0.37762,0.29345,3.6455,3.74535,3.67305,1.2115,2.3425,1217.5,75.48,906.976,1086.84,0.0053644,4.646999836
2010/6/11,0.38245,0.3785,0.2928,3.645,3.74535,3.673,1.21032,2.3425,1220,73.78,917.177,1091.6,0.0053706,4.781000137
2010/6/14,0.38246,0.3778,0.29485,3.6447,3.7455,3.67355,1.22867,2.3425,1223.75,75.12,930.296,1089.63,0.0053706,5.006000042
2010/6/15,0.38246,0.37801,0.294,3.6407,3.74605,3.67335,1.23182,2.3425,1225,76.94,937.677,1115.23,0.0053894,5.18900013
2010/6/16,0.38246,0.3779,0.2936,3.64525,3.7462,3.67345,1.23264,2.34375,1234.5,77.67,943.36,1114.61,0.0053894,4.978000164
2010/6/17,0.38246,0.37795,0.2936,3.6457,3.74625,3.67345,1.23647,2.34375,1245,76.79,947.204,1116.04,0.0053925,5.162000179
2010/6/18,0.38246,0.37801,0.29255,3.64565,3.7455,3.67345,1.23922,2.34375,1256,77.18,953.481,1117.51,0.0053819,4.997000217
2010/6/21,0.38246,0.37986,0.2916,3.64565,3.74515,3.6728,1.23878,2.34375,1254.5,77.82,978.592,1113.2,0.0053838,4.873000145
2010/6/22,0.38246,0.37856,0.2916,3.64565,3.74565,3.67315,1.22899,2.34375,1236,77.21,967.612,1095.31,0.0053825,4.756000042
2010/6/23,0.38246,0.3786,0.29498049,3.64565,3.74561709,3.67305,1.2248,2.34375,1226.5,75.48,960.207,1092.04,0.0053825,4.803999901
2010/6/24,0.38246,0.3783,0.2923,3.64365,3.7459,3.6731,1.2324,2.34375,1236.25,76.16,952.13,1073.69,0.0053719,4.748000145
2010/6/25,0.38246,0.37833,0.29355,3.6424,3.74555,3.67305,1.22988,2.34375,1254,78.86,947.56,1076.76,0.0053469,4.861000061
2010/6/28,0.38246,0.37849607,0.29275569,3.64565,3.7463,3.67305137,1.23396,2.34375,1261,78.25,951.806,1074.57,0.0053344,4.717000008
2010/6/29,0.38245,0.37836036,0.29255687,3.64565,3.74615,3.67331159,1.21851,2.34375,1234.5,75.94,924.812,1041.24,0.00533,4.547999859
2010/6/30,0.38242,0.37906,0.29235,3.64535,3.7463,3.6731,1.22553,2.34375,1244,75.63,917.985,1030.71,0.0053394,4.616000175
2010/7/1,0.38235,0.3783,0.29265,3.64535,3.74625,3.67325,1.24601,2.34375,1234,72.95,909.303,1027.37,0.0053331,4.854000092
2010/7/2,0.38235,0.37829,0.2926,3.64335,3.7461,3.6731,1.26069,2.34375,1201.5,72.14,913.546,1022.58,0.0053363,4.686999798
2010/7/5,0.38265,0.37789,0.29170197,3.6446,3.74642605,3.67390395,1.25371,2.34375,1201.5,72.14,913.111,1022.58,0.0053125,4.684499979
2010/7/6,0.3815,0.37759,0.2923125,3.644,3.74616,3.6737,1.26518,2.34375,1195,71.98,930.456,1028.06,0.0053113,4.68200016
2010/7/7,0.38273,0.37818647,0.29102848,3.64445,3.74672141,3.6736,1.26363,2.34375,1193.25,74.07,930.2,1060.27,0.0052988,4.565000057
2010/7/8,0.38274,0.3783,0.29105,3.6447,3.74705,3.67345,1.26807,2.34375,1193.5,75.44,940.751,1070.25,0.005275,4.399000168
2010/7/9,0.38274,0.37831,0.29155,3.6452,3.7471,3.67345,1.26345,2.34375,1208.75,76.09,951.855,1077.96,0.0052681,4.40199995
2010/7/12,0.38274,0.3784375,0.29158208,3.644,3.74687458,3.6731,1.25865,2.34375,1205.5,74.95,952.491,1078.75,0.0052556,4.388000011
2010/7/13,0.38275,0.3776087,0.29141576,3.6438,3.74662359,3.67335,1.26707,2.34375,1216,77.15,957.221,1095.34,0.0052594,4.354000092
2010/7/14,0.38275,0.3776737,0.29179413,3.64305,3.74722685,3.67345,1.27299,2.34375,1207,77.04,961.51,1095.17,0.0052563,4.306000233
2010/7/15,0.38275,0.3777,0.29105,3.64205,3.74745,3.6731,1.28923,2.34375,1208,76.62,957.136,1096.48,0.0052469,4.585999966
2010/7/16,0.38275,0.3783,0.2925,3.64205,3.74705,3.6733,1.29493,2.34375,1189.25,76.01,948.919,1064.88,0.0052125,4.519000053
2010/7/19,0.38225,0.3784,0.29029,3.64225,3.74705,3.6727,1.29642,2.34375,1181,76.54,945.059,1071.25,0.0051781,4.510000229
2010/7/20,0.38225,0.37831934,0.29056874,3.64325,3.74696929,3.67290934,1.28813,2.34375,1183,77.44,953.681,1083.48,0.005125,4.590000153
2010/7/21,0.38245,0.3784,0.29253,3.6435,3.74715,3.67295,1.28157,2.34375,1191.5,76.28,964.646,1069.59,0.0050625,4.513000011
2010/7/22,0.38245,0.3777,0.29135,3.6452,3.7472,3.67295,1.29053,2.34375,1199.5,79.3,973.393,1093.67,0.0049781,4.643000126
2010/7/23,0.3826,0.37825,0.29055,3.64195,3.7472,3.6728,1.2816,2.34375,1190.5,78.98,981.422,1102.66,0.0049313,4.579999924
2010/7/26,0.38245,0.37841,0.29171,3.64375,3.7477,3.67295,1.29335,2.34375,1183.5,78.98,985.479,1115.01,0.004875,4.611999989
2010/7/27,0.38245,0.37829,0.29147842,3.64505,3.748,3.67286,1.29815,2.34375,1168,77.5,991.039,1113.84,0.0048125,4.675000191
2010/7/28,0.38245,0.37829924,0.29098457,3.64505,3.74796902,3.6729137,1.30114,2.3625,1157,76.99,991.294,1106.13,0.00475,4.774000168
2010/7/29,0.38225,0.3784,0.29077,3.6451,3.74795,3.6735,1.30815,2.34375,1162.5,78.36,993.836,1101.53,0.0046563,4.827000141
2010/7/30,0.38225,0.3782,0.29131,3.6451,3.74805,3.67345,1.30252,2.34375,1169,78.95,991.41,1101.6,0.0045375,4.922999859
2010/8/2,0.38225,0.3784,0.29095,3.6452,3.74805,3.67325,1.31821,2.34375,1188.5,81.34,1012.941,1125.86,0.0044469,4.701000214
2010/8/3,0.38215,0.37785,0.28957228,3.6458,3.74835,3.67315,1.32178,2.34375,1187.5,82.55,1009.667,1120.46,0.0043469,4.638999939
2010/8/4,0.38235,0.3784,0.29074,3.644,3.7482,3.67385,1.314,2.34375,1199.5,82.47,1011.48,1127.24,0.0042406,4.736999989
2010/8/5,0.38235,0.3784,0.29088,3.6443,3.7483,3.6738,1.31511,2.34375,1192.5,82.01,1011.716,1125.81,0.0041813,4.59800005
2010/8/6,0.38235,0.3774,0.28958,3.6443,3.7482,3.6738,1.32869,2.34375,1207.75,80.7,1010.953,1121.64,0.0041125,4.467000008
2010/8/9,0.38275,0.3784,0.29077,3.64575,3.74795,3.6734,1.32394,2.34375,1203,81.48,1015.99,1127.79,0.0040438,4.309000015
2010/8/10,0.38275,0.3784,0.29119,3.64535,3.7477,3.67345,1.30821,2.34375,1192.5,80.25,1001.704,1121.06,0.0039781,4.296999931
2010/8/11,0.38275,0.3784,0.29215,3.6436,3.74775,3.6737,1.28946,2.3375,1205.5,78.02,982.228,1089.47,0.0038438,4.326000214
2010/8/12,0.38295,0.3784,0.29241,3.64455,3.74795,3.6735,1.28409,2.34375,1213,75.74,976.181,1083.61,0.0037625,4.296000004
2010/8/13,0.38295,0.3784,0.29183,3.64455,3.74835,3.67375,1.27574,2.34375,1214.25,75.39,980.475,1079.25,0.0036938,4.328000069
2010/8/16,0.38245,0.3784,0.29185,3.64475,3.7474,3.674,1.28417,2.34375,1223.5,75.24,985.239,1079.38,0.0036188,4.228000164
2010/8/17,0.38244,0.37895,0.29135717,3.64525,3.7483,3.67470761,1.28665,2.3375,1226,75.77,993.787,1092.54,0.0035219,4.267000198
2010/8/18,0.38245,0.3784,0.2911,3.6445,3.748,3.67325,1.285,2.3375,1218,75.42,994.095,1094.16,0.0034547,4.238999844
2010/8/19,0.38245,0.3784,0.29181,3.64535,3.7487,3.6735,1.28624,2.3375,1233.5,74.43,994.245,1075.63,0.0033906,4.171000004
2010/8/20,0.38245,0.3784,0.29211,3.64535,3.74805,3.6735,1.26824,2.3375,1223.5,73.46,988.162,1071.69,0.0032922,4.117000103
2010/8/23,0.38213,0.37829,0.291765,3.645,3.752075,3.67345,1.26535,2.3375,1226,73.1,986.297,1067.36,0.003175,4.065999985
2010/8/24,0.38225,0.3784,0.2931,3.6446,3.748,3.6737,1.26804,2.3375,1222,71.21,973.577,1051.87,0.003075,4.039000034
2010/8/25,0.38225,0.378365,0.292815,3.64405,3.74805,3.67405,1.26253,2.3375,1237.5,71.87,962.642,1055.33,0.0030375,3.871000051
2010/8/26,0.38223,0.3784,0.29105,3.64275,3.7481,3.674,1.27359,2.3375,1237,73.36,966.047,1047.22,0.0029938,3.816999912
2010/8/27,0.38225,0.37838,0.29123,3.64275,3.7483,3.6739,1.27168,2.3375,1235,75.17,970.04,1064.59,0.0029688,3.651000023
2010/8/30,0.38227,0.37829944,0.29083056,3.64125,3.74805,3.67401667,1.26846,2.3375,1237.5,74.7,972.291,1048.92,0.0029688,3.812000036
2010/8/31,0.38225,0.3784,0.29116,3.6434,3.74685,3.6742,1.27075,2.3375,1246,71.92,970.046,1049.33,0.0029563,3.815999985
2010/9/1,0.38246,0.3784,0.2904,3.64345,3.74705,3.6749,1.28178,2.3375,1246.5,73.91,989.76,1080.29,0.0029563,3.762000084
2010/9/2,0.38258,0.37837,0.2909,3.64375,3.74705,3.67465,1.28256,2.3375,1248.5,75.02,995.277,1090.1,0.0029438,3.750999928
2010/9/3,0.38257,0.377475,0.29108,3.64375,3.7469,3.67435,1.28592,2.3375,1240.5,74.6,1003.747,1104.51,0.0029281,3.938999891
2010/9/6,0.38257,0.37775,0.28931667,3.64255,3.74705,3.67387611,1.28756,2.3375,1240.5,74.6,1011.728,1104.51,0.0029219,3.895499945
2010/9/7,0.38257,0.379045,0.29055,3.64255,3.74665,3.67385,1.27237,2.3375,1256.75,74.09,1006.139,1091.84,0.0029188,3.851999998
2010/9/8,0.38237,0.37777,0.29095,3.64335,3.74705,3.67465,1.27426,2.3375,1255,74.67,1004.549,1098.87,0.002925,3.813999891
2010/9/9,0.38237,0.377125,0.2908,3.64355,3.74705,3.67375,1.27349,2.3375,1255,74.25,1009.088,1104.18,0.002925,3.767999887
2010/9/10,0.38234,0.377155,0.29163,3.64355,3.74715,3.67395,1.27223,2.3375,1246.5,76.45,1012.984,1109.55,0.0029219,3.882999897
2010/9/13,0.38234,0.377315,0.29133278,3.6431,3.74707889,3.67359167,1.28652,2.3375,1246.51,77.19,1033.637,1121.9,0.0029219,3.937999964
2010/9/14,0.38236,0.37824,0.29139722,3.64355,3.74711536,3.67392389,1.2972,2.3375,1265.5,76.8,1035.513,1121.1,0.0029188,3.96600008
2010/9/15,0.38236,0.37826714,0.29068022,3.64355,3.74707978,3.67330214,1.30251,2.3375,1267,76.02,1038.112,1125.07,0.0029203,3.994999886
2010/9/16,0.38254,0.37836,0.2908,3.64295,3.74725,3.67385,1.3097,2.3375,1272.5,74.57,1031.059,1124.66,0.0029141,4.061999798
2010/9/17,0.38254,0.37836,0.29085,3.64295,3.74715,3.67385,1.30418,2.3375,1274,73.66,1035.938,1125.59,0.0029156,4.024000168
2010/9/20,0.38304,0.37835722,0.29033056,3.64405,3.74714611,3.67345,1.30806,2.3375,1279.25,74.86,1044.184,1142.71,0.0029031,3.822000027
2010/9/21,0.38289,0.37763889,0.29037056,3.64245,3.7471,3.67355,1.31281,2.3375,1275,73.52,1043.952,1139.78,0.0028969,3.91899991
2010/9/22,0.38289,0.37760214,0.28907747,3.64235,3.74707918,3.6739,1.3407,2.3375,1293.5,72.86,1047.95,1134.28,0.0028938,3.96600008
2010/9/23,0.3829,0.37712,0.28875,3.64315,3.7472,3.674,1.33291,2.3375,1290.75,73.43,1047.157,1124.83,0.0028938,4.019000053
2010/9/24,0.38289,0.37711,0.28853,3.64215,3.74725,3.6739,1.34723,2.3375,1297,74.99,1053.267,1148.67,0.0028938,3.881000042
2010/9/27,0.38289,0.37837722,0.29030056,3.64375,3.746275,3.67393778,1.34666,2.3375,1297,76.52,1061.566,1142.16,0.0028938,3.799999952
2010/9/28,0.38288,0.37835,0.28782,3.64385,3.74735,3.67375,1.35415,2.3375,1294,76.18,1061.322,1147.7,0.0028938,3.836999893
2010/9/29,0.3829,0.37835,0.28783056,3.64265,3.747235,3.67396444,1.35938,2.31875,1307.5,77.86,1070.379,1144.73,0.0029,3.961999893
2010/9/30,0.38288,0.37826,0.28779,3.6436,3.74705,3.6737,1.36428,2.3125,1307,79.97,1075.529,1141.2,0.0029,3.871999979
2010/10/1,0.38288,0.37826,0.28734,3.6436,3.7471,3.67395,1.37367,2.3125,1316.25,81.58,1086.09,1146.24,0.0029063,3.796999931
2010/10/4,0.3829,0.37846556,0.28692222,3.64365,3.74705,3.67376444,1.36732,2.3125,1313.5,81.47,1090.761,1137.03,0.0029063,3.726999998
2010/10/5,0.38289,0.37854701,0.28661552,3.6434,3.74695,3.67373174,1.38312,2.285,1330.5,82.82,1096.857,1160.75,0.0029,3.743000031
2010/10/6,0.38252,0.37825,0.28594,3.6436,3.7473,3.6736,1.38796,2.26625,1346.5,83.23,1106.748,1159.97,0.0028969,3.86500001
2010/10/7,0.38201,0.37856,0.2852,3.6417,3.7472,3.67345,1.39302,2.25375,1345,81.67,1102.824,1158.06,0.0028906,3.617000103
2010/10/8,0.38202,0.37855,0.28495,3.64195,3.7461,3.67335,1.39212,2.25375,1341.5,82.66,1101.267,1165.15,0.0028906,3.651000023
2010/10/11,0.38121,0.37801,0.28405,3.64295,3.74665,3.67345,1.38826,2.25375,1351.5,82.21,1107.666,1165.32,0.0028906,3.601000071
